Unique Well ID,Operator Name,First 12 mo CUM GAS  Mcf,First 12 mo CUM CND/OIL  Bbl,First 12 mo CUM BOE  Bbl,First 12 mo CALENDAR DAILY AVG GAS  Mcf,First 12 mo CALENDAR DAILY AVG BOE  Bbl,Total Measured Depth (m) WCFD,First 12 mo CUM HRS  hrs,Completion Year WCFD,Completed Length (m) WCFD,Avg Frac Spacing (m/s),Stages Actual WCFD,Technology Group WCFD,Avg Proppant Placed WCFD (t/m),Total Proppant Placed WCFD (t),Frac Fluid WCFD,Avg Fluid Pumped WCFD (m3/s)
100/08-21-080-16W6/00,ARC RESOURCES LTD.,837325,556,140110,2294,384,3232,8119,2010,1122,140,8,Plug and Perf,0.90,1000,E-WB,235.9
100/08-14-077-14W6/00,OVINTIV CANADA ULC,2033867,35522,374500,5572,1026,4963,8122,2018,2596,93,28,Plug and Perf,1.80,4553,SW,418.9
100/12-17-080-17W6/00,OVINTIV CANADA ULC,722556,47842,168268,1980,461,4012,8122,2018,1493,93,16,Plug and Perf,1.80,2606,SW,723.5
102/15-12-077-15W6/02,OVINTIV CANADA ULC,2819579,52021,521951,7725,1430,5979,8124,2017,3139,126,25,Plug and Perf,1.40,4398,SW,1042.0
100/12-34-077-17W6/00,MURPHY OIL COMPANY LTD.,720338,0,120056,1968,328,4437,8124,2010,1425,119,12,Ball and Seat ,0.40,604,CO2,152.3
100/14-12-077-15W6/00,OVINTIV CANADA ULC,2896378,47346,530076,7935,1452,6005,8129,2017,3025,121,25,Plug and Perf,1.40,4232,SW,1083.6
100/05-03-078-14W6/00,OVINTIV CANADA ULC,2550778,141221,566351,6969,1547,5880,8129,2019,3388,92,37,Plug and Perf,2.90,9771,SW,768.5
100/10-18-077-14W6/00,OVINTIV CANADA ULC,3723786,79068,699699,10202,1917,6688,8131,2017,4081,63,65,Plug and Perf,1.40,5794,SW,465.2
100/03-35-081-19W6/00,CREW ENERGY INC.,819212,0,136535,2238,373,4239,8131,2011,2051,147,14,Plug and Perf,0.80,1718,SW,384.0
102/12-22-080-20W6/00,SHELL CANADA LIMITED,410547,0,68425,1125,188,4430,8131,2015,1659,92,18,Ball and Seat ,0.50,875,SW,355.3
104/13-04-080-17W6/00,OVINTIV CANADA ULC,1515398,32179,284746,4152,780,4785,8134,2018,2353,84,28,Plug and Perf,1.40,3300,SW,429.5
102/11-27-077-17W6/00,MURPHY OIL COMPANY LTD.,1140420,0,190070,3116,519,4550,8134,2011,1530,109,14,Ball and Seat ,0.40,631,SW,77.8
103/14-05-080-17W6/00,OVINTIV CANADA ULC,2499925,64931,481585,6849,1319,4097,8136,2018,1552,97,16,Plug and Perf,3.00,4644,SW,981.7
102/05-35-081-20W6/00,CANADIAN NATURAL RESOURCES LIMITED,2563972,188,427517,7025,1171,6009,8138,2018,3838,110,35,Ball and Seat/Plug and Perf,0.90,3625,SW,826.0
104/09-10-080-17W6/00,OVINTIV CANADA ULC,2501920,41018,458005,6836,1251,4960,8138,2015,2593,100,26,Plug and Perf,3.20,8305,SW,1377.0
100/16-34-079-18W6/00,SHELL CANADA LIMITED,2299553,33,383292,6300,1050,5954,8138,2018,3047,55,55,Ball and Seat/Coil Tubing,0.90,2748,SW,272.9
103/01-07-080-15W6/00,TOURMALINE OIL CORP.,383892,298,64280,1052,176,3744,8138,2017,1371,72,19,Ball and Seat ,0.90,1160,SW,322.1
100/12-34-077-14W6/00,OVINTIV CANADA ULC,2374152,126274,521966,6487,1426,5725,8141,2019,3280,94,35,Plug and Perf,2.90,9355,SW,767.2
100/01-28-080-16W6/00,ARC RESOURCES LTD.,1399902,1873,235190,3835,644,4025,8141,2009,1927,161,12,Plug and Perf,0.80,1500,BI Foam,153.1
100/08-11-080-18W6/00,TOURMALINE OIL CORP.,599661,10835,110779,1643,304,3803,8141,2010,1424,285,5,Plug and Perf,0.80,1176,SW,1035.7
103/05-11-081-18W6/00,OVINTIV CANADA ULC,2858733,69881,546337,7832,1497,4550,8143,2018,2192,49,45,Plug and Perf,2.60,5721,SW,580.5
102/11-21-077-14W6/00,OVINTIV CANADA ULC,1788734,45700,343822,4901,942,5910,8143,2018,3194,100,32,Plug and Perf,1.80,5629,SW,444.2
100/11-17-081-16W6/00,ARC RESOURCES LTD.,865354,77710,221936,2371,608,4008,8143,2018,1878,78,24,Plug and Perf,1.80,3282,SW,467.8
100/13-25-077-17W6/00,MURPHY OIL COMPANY LTD.,543320,0,90553,1485,247,4325,8143,2010,1391,348,4,Plug and Perf,0.40,598,CO2,325.9
100/04-15-080-19W6/00,SHELL CANADA LIMITED,2868236,6,478045,7837,1306,5567,8146,2019,3052,58,53,Ball and Seat/Coil Tubing,0.90,2650,SW,235.9
105/14-09-078-17W6/00,MURPHY OIL COMPANY LTD.,2763669,1,460612,7551,1259,6015,8148,2019,3433,101,34,Plug and Perf,1.50,5100,SW,665.7
100/13-03-078-17W6/00,MURPHY OIL COMPANY LTD.,1982904,0,330484,5433,905,5538,8148,2017,2900,97,30,Plug and Perf,3.00,8770,SW,1394.1
102/09-11-080-16W6/00,TOURMALINE OIL CORP.,1588386,6,264737,4352,725,3777,8148,2017,1502,54,28,Ball and Seat ,1.00,1505,SW,304.8
103/13-08-080-15W6/00,TOURMALINE OIL CORP.,1125581,33,187630,3075,513,3803,8148,2019,1353,50,27,Sliding Sleeve,1.10,1485,SW,291.8
103/03-14-081-18W6/00,OVINTIV CANADA ULC,533739,106796,195753,1458,535,4698,8148,2019,2193,63,35,Plug and Perf,2.50,5404,SW,577.4
100/04-11-081-18W6/00,OVINTIV CANADA ULC,3065804,96151,607119,8400,1663,4315,8150,2018,1912,49,39,Plug and Perf,2.60,5018,SW,571.3
100/12-17-081-16W6/00,ARC RESOURCES LTD.,1079827,68910,248881,2958,682,4672,8150,2018,2588,78,33,Plug and Perf,1.70,4502,SW,521.0
104/09-11-080-18W6/00,TOURMALINE OIL CORP.,652301,3909,112625,1787,309,4080,8150,2014,1497,60,25,Ball and Seat ,0.90,1315,SW,323.3
100/15-02-081-16W6/00,ARC RESOURCES LTD.,468435,9994,88066,1283,241,3050,8150,2008,1032,172,6,Plug and Perf,0.60,600,CO2,156.8
100/02-33-080-16W6/00,ARC RESOURCES LTD.,994807,7594,173395,2726,475,3535,8155,2009,1402,175,8,Plug and Perf,0.70,1000,CO2,138.9
103/09-06-081-20W6/00,SHELL CANADA LIMITED,1114870,0,185812,3046,508,3605,8158,2015,1163,47,25,Ball and Seat ,0.70,766,SW,282.2
100/14-30-077-17W6/00,MURPHY OIL COMPANY LTD.,846461,0,141077,2313,386,4558,8158,2011,1649,118,14,Ball and Seat ,0.40,714,WB,96.2
100/08-27-079-18W6/00,SHELL CANADA LIMITED,3355617,43,559312,9194,1532,5652,8160,2017,3100,55,56,Ball and Seat/Coil Tubing,0.90,2787,SW,254.2
104/01-27-079-18W6/00,SHELL CANADA LIMITED,2991664,55,498666,8196,1366,5900,8160,2017,3096,55,56,Ball and Seat/Coil Tubing,0.90,2798,SW,303.8
100/01-06-078-16W6/00,MURPHY OIL COMPANY LTD.,1739597,0,289933,4766,794,5570,8160,2018,2796,96,29,Plug and Perf,1.20,3480,SW,168.1
103/07-10-080-17W6/00,OVINTIV CANADA ULC,538107,34302,123986,1474,340,5435,8160,2018,3010,81,37,Plug and Perf,1.40,4214,SW,510.3
102/15-33-087-23W6/00,CONOCOPHILLIPS CANADA RESOURCES CORP.,819915,131281,267933,2246,734,4439,8162,2017,2209,48,46,Ball and Seat ,1.40,3119,SW,521.2
100/03-03-078-17W6/00,MURPHY OIL COMPANY LTD.,573687,0,95614,1567,261,4660,8162,2010,1621,324,5,Plug and Perf,0.50,739,WB,240.2
102/09-11-080-18W6/00,TOURMALINE OIL CORP.,709284,805,119019,1943,326,4331,8165,2014,1419,55,26,Ball and Seat ,1.00,1479,SW,320.8
100/04-32-080-16W6/00,ARC RESOURCES LTD.,571872,0,95312,1567,261,3486,8165,2013,1300,100,13,Plug and Perf,0.60,799,SW,326.0
100/13-34-077-14W6/00,OVINTIV CANADA ULC,2493688,147619,563234,6813,1539,5615,8167,2019,3040,92,33,Plug and Perf,2.90,8855,SW,764.1
102/07-27-077-17W6/00,MURPHY OIL COMPANY LTD.,853294,0,142216,2331,389,4471,8170,2011,1668,128,13,Ball and Seat ,0.40,614,WB,71.1
100/12-22-080-20W6/00,SHELL CANADA LIMITED,640982,0,106830,1756,293,4372,8170,2015,1648,92,18,Ball and Seat ,0.50,876,SW,349.0
100/16-31-077-16W6/00,MURPHY OIL COMPANY LTD.,1822943,0,303824,4994,832,5409,8172,2018,2709,100,27,Plug and Perf,1.50,4050,SW,700.1
100/12-20-080-15W6/00,TOURMALINE OIL CORP.,1816039,3075,305748,4975,838,3766,8172,2016,1432,55,26,Ball and Seat ,1.00,1397,SW,293.1
100/04-32-079-17W6/00,OVINTIV CANADA ULC,1827647,44898,349506,4994,955,4623,8174,2019,2004,51,39,Plug and Perf,2.40,4816,SW,592.9
100/12-03-082-19W6/00,CREW ENERGY INC.,1643431,0,273905,4490,748,3585,8174,2011,1401,156,9,Plug and Perf,0.80,1125,SW,482.1
100/06-02-081-16W6/00,ARC RESOURCES LTD.,615799,7727,110360,1687,302,3700,8174,2008,1552,194,8,Plug and Perf,0.70,1001,CO2,140.6
100/06-29-080-17W6/00,OVINTIV CANADA ULC,447730,47973,122595,1227,336,4376,8174,2017,1992,95,21,Plug and Perf,1.70,3429,SW,719.3
100/08-02-080-19W6/00,SHELL CANADA LIMITED,1956906,0,326151,5347,891,5619,8177,2016,2918,94,31,Ball and Seat ,0.60,1864,SW,367.9
102/05-18-077-16W6/00,MURPHY OIL COMPANY LTD.,1133820,0,188970,3106,518,4618,8177,2012,1572,112,14,Ball and Seat ,0.50,714,SW,72.2
100/01-05-080-17W6/00,OVINTIV CANADA ULC,675810,11381,124016,1852,340,4836,8177,2018,2245,102,22,Plug and Perf,1.30,3009,SW,473.3
100/01-16-082-20W6/00,CREW ENERGY INC.,1195571,296,199558,3276,547,3622,8182,2016,1714,78,22,Ball and Seat ,0.80,1430,SW,377.8
107/09-13-081-18W6/00,OVINTIV CANADA ULC,492675,20000,102113,1350,280,4182,8182,2018,1887,118,16,Plug and Perf,1.70,3129,SW,573.9
102/12-06-082-19W6/00,CREW ENERGY INC.,492022,460,82464,1348,226,3333,8184,2012,1252,209,6,Plug and Perf,0.90,1087,SW,1054.3
100/05-35-081-20W6/00,CANADIAN NATURAL RESOURCES LIMITED,2662990,21,443853,7296,1216,5858,8186,2018,3666,108,34,Ball and Seat/Plug and Perf,0.90,3357,SW,921.0
100/05-22-080-20W6/00,SHELL CANADA LIMITED,551174,0,91862,1510,252,4380,8186,2015,1563,92,17,Ball and Seat ,0.50,809,SW,348.8
100/16-02-081-16W6/00,ARC RESOURCES LTD.,1861482,25332,335579,5100,919,3533,8189,2014,1318,66,20,Ball and Seat ,1.00,1260,SW,364.2
103/03-15-079-17W6/00,OVINTIV CANADA ULC,1587655,952,265561,4350,728,4562,8189,2014,2053,228,9,Plug and Perf,0.70,1470,SW,634.4
100/08-30-077-14W6/00,OVINTIV CANADA ULC,3541881,75240,665554,9704,1823,6120,8194,2018,3745,104,36,Plug and Perf,1.50,5647,SW,494.2
100/14-02-084-25W6/00,PETRONAS ENERGY CANADA LTD.,359606,121,60055,985,165,4366,8194,2014,1991,181,11,Plug and Perf,1.00,1919,SW,1229.1
103/09-11-080-18W6/00,TOURMALINE OIL CORP.,786835,3766,134906,2156,370,4290,8196,2014,1421,55,26,Ball and Seat ,1.00,1485,SW,317.7
103/16-06-081-20W6/00,SHELL CANADA LIMITED,1603325,0,267221,4381,730,3675,8198,2015,1181,47,25,Ball and Seat ,0.70,774,SW,272.6
103/12-20-080-15W6/00,TOURMALINE OIL CORP.,1570659,3399,265176,4303,727,3922,8198,2016,1510,58,26,Ball and Seat ,0.90,1397,SW,300.6
102/13-08-080-18W6/00,SHELL CANADA LIMITED,907205,0,151201,2479,413,4443,8198,2015,1839,92,20,Ball and Seat ,0.70,1191,SW,336.6
105/12-22-080-18W6/00,TOURMALINE OIL CORP.,700957,680,117506,1920,322,3828,8198,2017,1279,71,18,Ball and Seat ,0.80,955,SW,330.1
102/04-17-080-15W6/00,TOURMALINE OIL CORP.,507486,0,84581,1387,231,4465,8198,2019,1346,40,34,Ball and Seat ,1.00,1338,SW,272.9
100/16-19-080-19W6/00,SHELL CANADA LIMITED,2976525,0,496087,8155,1359,4801,8201,2018,2111,53,40,Ball and Seat ,0.90,1971,SW,258.4
100/12-20-080-17W6/00,OVINTIV CANADA ULC,943622,116986,274256,2585,751,4115,8203,2018,1744,70,25,Plug and Perf,2.60,4581,SW,793.4
103/04-06-080-15W6/00,TOURMALINE OIL CORP.,985562,604,164864,2700,452,3893,8206,2014,1557,60,26,Ball and Seat ,0.90,1380,SW,354.1
100/06-26-082-20W6/00,CREW ENERGY INC.,768550,3,128094,2106,351,4772,8206,2018,2620,62,42,Ball and Seat,0.90,2460,SW,292.7
100/15-19-080-19W6/00,SHELL CANADA LIMITED,3117331,4,519560,8541,1424,5218,8208,2018,2525,54,47,Ball and Seat/Coil Tubing,0.90,2351,SW,246.5
100/15-09-077-14W6/00,OVINTIV CANADA ULC,1498913,39332,289151,4107,792,5423,8208,2016,2514,120,21,Plug and Perf,2.80,7072,SW,1611.9
100/05-17-080-17W6/00,OVINTIV CANADA ULC,1141087,64391,254572,3126,698,3928,8208,2018,1348,84,16,Plug and Perf,2.90,3919,SW,929.5
102/08-26-077-17W6/00,MURPHY OIL COMPANY LTD.,894217,0,149036,2443,407,4676,8208,2011,1867,133,14,Ball and Seat ,0.40,714,SW,81.9
100/14-31-080-17W6/00,OVINTIV CANADA ULC,1634818,28942,301412,4479,826,4220,8210,2018,1909,73,26,Plug and Perf,1.70,3314,SW,594.7
104/01-12-081-18W6/00,OVINTIV CANADA ULC,781906,46127,176445,2142,483,4222,8210,2018,1773,71,25,Plug and Perf,1.10,1942,SW,455.2
104/06-29-080-17W6/00,OVINTIV CANADA ULC,560673,59108,152553,1536,418,4623,8210,2018,2184,104,21,Plug and Perf,1.40,3156,SW,1011.1
100/15-06-080-17W6/00,OVINTIV CANADA ULC,2817457,61306,530883,7698,1451,4740,8213,2019,4236,212,20,Plug and Perf,1.20,5031,SW,925.1
103/04-17-080-15W6/00,TOURMALINE OIL CORP.,1256729,30,209485,3434,572,4192,8213,2019,1308,48,27,Ball and Seat ,1.10,1450,SW,317.1
106/11-09-080-20W6/00,SHELL CANADA LIMITED,529529,0,88255,1451,242,4824,8213,2014,1759,98,18,Ball and Seat ,0.60,1070,SW,445.2
103/13-04-080-17W6/00,OVINTIV CANADA ULC,1876589,65480,378245,5141,1036,4676,8215,2018,2329,86,27,Plug and Perf,1.20,2878,SW,412.8
100/05-27-077-17W6/00,MURPHY OIL COMPANY LTD.,884611,0,147435,2417,403,4052,8218,2011,1301,93,14,Ball and Seat ,0.50,672,WB,70.6
100/07-29-080-16W6/00,ARC RESOURCES LTD.,239147,1816,41674,655,114,3404,8218,2010,1062,133,8,Plug and Perf,0.30,350,E-WB,85.3
100/05-31-077-15W6/02,OVINTIV CANADA ULC,773328,251,129139,2113,353,4414,8220,2008,1789,224,8,Coil Tubing Jet Cut,0.50,810,WB,127.5
100/13-03-078-14W6/00,OVINTIV CANADA ULC,2536539,118946,541703,6930,1480,5450,8225,2020,3062,109,28,Plug and Perf,2.90,8970,SW,881.6
102/07-21-080-17W6/00,OVINTIV CANADA ULC,1153190,62850,255048,3151,697,5385,8227,2015,3116,101,31,Ball and Seat/Plug and Perf,1.60,5080,SW,733.3
102/13-25-080-21W6/00,STRATHCONA RESOURCES LTD.,588042,0,98007,1611,269,4420,8227,2010,1596,200,8,Plug and Perf,0.70,1165,SW,701.4
100/08-26-078-17W6/00,OVINTIV CANADA ULC,1013142,0,168857,2776,463,4432,8232,2010,1951,244,8,Plug and Perf,0.70,1440,SW,876.1
100/09-35-079-16W6/00,TOURMALINE OIL CORP.,970994,6533,168366,2660,461,3688,8232,2014,1457,54,27,Ball and Seat ,1.10,1620,SW,359.8
100/16-29-081-18W6/02,CREW ENERGY INC.,339067,54204,110715,929,303,3639,8232,2014,1361,47,29,Ball and Seat ,1.60,2117,SW,534.0
100/06-32-079-17W6/00,OVINTIV CANADA ULC,1626057,27347,298356,4455,817,4272,8234,2018,1671,88,19,Plug and Perf,1.70,2839,SW,601.5
100/08-32-080-21W6/00,STRATHCONA RESOURCES LTD.,761321,0,126887,2086,348,4235,8234,2010,1626,232,7,Plug and Perf,0.70,1156,SW,765.6
100/14-19-080-19W6/00,SHELL CANADA LIMITED,3544120,0,590687,9710,1618,5535,8239,2018,2898,54,54,Ball and Seat/Coil Tubing,0.90,2701,SW,240.1
100/15-05-080-17W6/00,OVINTIV CANADA ULC,1999011,48656,381824,5477,1046,4890,8239,2018,2544,88,29,Plug and Perf,1.30,3237,SW,427.5
102/16-35-080-18W6/00,OVINTIV CANADA ULC,1237648,36175,242450,3382,662,4640,8242,2019,2421,115,21,Plug and Perf,1.70,4221,SW,609.3
100/04-04-079-18W6/00,TOURMALINE OIL CORP.,1059034,385,176890,2902,485,4120,8242,2010,1400,280,5,Plug and Perf,0.90,1200,SW,1169.8
102/06-24-077-17W6/00,MURPHY OIL COMPANY LTD.,704429,0,117405,1925,321,4438,8242,2011,1484,114,13,Ball and Seat ,0.40,660,SW,66.8
102/07-26-077-17W6/00,MURPHY OIL COMPANY LTD.,1005977,0,167663,2749,458,4290,8246,2011,1468,105,14,Ball and Seat ,0.50,714,SW,66.4
102/09-27-079-18W6/00,SHELL CANADA LIMITED,686238,1242,115615,1880,317,4850,8246,2009,2102,350,6,Plug and Perf,0.50,1019,SW,877.9
102/01-27-079-18W6/00,SHELL CANADA LIMITED,3044551,74,507500,8341,1390,6025,8249,2017,3103,55,56,Ball and Seat/Coil Tubing,0.90,2797,SW,260.0
102/12-10-080-17W6/00,OVINTIV CANADA ULC,1302949,42065,259223,3560,708,4435,8254,2015,2114,96,22,Plug and Perf,1.80,3723,SW,684.6
102/13-07-081-17W6/00,OVINTIV CANADA ULC,753456,30705,156281,2064,428,4052,8254,2018,1856,81,23,Plug and Perf,1.70,3218,SW,623.9
100/03-03-082-19W6/02,CREW ENERGY INC.,607158,4,101197,1659,277,3097,8258,2011,996,332,3,Plug and Perf,0.90,855,SW,1381.8
102/13-19-080-19W6/00,SHELL CANADA LIMITED,3957622,8,659612,10843,1807,6186,8261,2018,3429,54,63,Ball and Seat/Coil Tubing,0.90,3151,SW,227.8
100/03-20-081-20W6/00,SHELL CANADA LIMITED,1718263,0,286377,4708,785,4332,8261,2017,1918,53,36,Ball and Seat/Coil Tubing,0.90,1784,SW,327.1
100/15-08-081-17W6/00,OVINTIV CANADA ULC,1717952,187624,473950,4707,1299,3831,8261,2019,1661,111,15,Plug and Perf,1.60,2724,SW,655.3
100/13-16-077-14W6/00,OVINTIV CANADA ULC,4552752,109690,868482,12473,2379,5094,8263,2018,2785,100,28,Plug and Perf,2.00,5544,SW,478.3
103/05-22-080-20W6/00,SHELL CANADA LIMITED,263967,0,43994,723,121,4545,8263,2015,1539,91,17,Ball and Seat ,0.50,707,WB,364.1
100/04-21-077-14W6/00,OVINTIV CANADA ULC,4077050,118469,797977,11170,2186,5321,8266,2018,2905,100,29,Plug and Perf,2.00,5740,SW,498.8
102/05-33-081-19W6/00,CREW ENERGY INC.,731805,105,122073,2005,334,3599,8266,2013,1243,89,14,Ball and Seat ,0.90,1120,SW,537.0
102/08-27-079-18W6/00,SHELL CANADA LIMITED,3025492,15,504264,8289,1382,5753,8268,2017,3068,55,56,Ball and Seat/Coil Tubing,0.90,2772,SW,264.7
102/05-26-080-16W6/00,TOURMALINE OIL CORP.,643730,5,107293,1759,293,3574,8268,2019,1105,43,26,Ball and Seat ,0.90,1008,SW,249.9
100/06-09-080-20W6/00,SHELL CANADA LIMITED,518260,0,86377,1420,237,4940,8268,2014,2450,306,8,Plug and Perf,0.50,1209,SW,972.4
100/04-22-080-20W6/00,SHELL CANADA LIMITED,744829,0,124138,2041,340,4344,8273,2015,1477,92,16,Ball and Seat ,0.50,776,SW,370.1
102/04-26-080-16W6/00,TOURMALINE OIL CORP.,570900,3,95153,1560,260,3779,8275,2019,1192,41,29,Ball and Seat ,0.90,1122,SW,228.6
102/04-21-077-14W6/00,OVINTIV CANADA ULC,3806405,108680,743081,10429,2036,5045,8278,2018,2641,98,27,Plug and Perf,2.00,5242,SW,485.0
102/01-02-081-18W6/00,OVINTIV CANADA ULC,1099808,74589,257890,3005,705,4673,8278,2019,2332,67,35,Plug and Perf,2.60,6070,SW,728.0
105/02-06-081-17W6/00,OVINTIV CANADA ULC,685956,11506,125832,1879,345,4533,8278,2018,2089,70,30,Plug and Perf,1.10,2261,SW,424.9
102/06-32-079-17W6/00,OVINTIV CANADA ULC,2286829,36225,417363,6265,1144,4710,8280,2018,2068,90,23,Plug and Perf,1.80,3612,SW,685.9
103/15-04-080-17W6/00,OVINTIV CANADA ULC,1003904,29376,196694,2750,539,4176,8280,2018,1694,85,20,Plug and Perf,1.40,2407,SW,425.0
102/01-07-082-19W6/00,CREW ENERGY INC.,122722,181,20634,336,57,3060,8280,2013,1032,103,10,Ball and Seat ,0.70,722,SW,486.5
100/13-19-080-19W6/00,SHELL CANADA LIMITED,3408462,5,568082,9338,1556,6045,8282,2018,3341,56,60,Ball and Seat/Coil Tubing,0.90,3000,SW,236.9
106/02-06-081-17W6/00,OVINTIV CANADA ULC,1603639,24427,291700,4394,799,4477,8285,2018,2113,47,45,Plug and Perf,2.60,5471,SW,539.5
100/09-06-081-20W6/00,SHELL CANADA LIMITED,987695,0,164616,2699,450,3627,8287,2015,1175,47,25,Ball and Seat ,0.70,776,SW,283.2
102/07-06-078-17W6/00,MURPHY OIL COMPANY LTD.,837738,0,139623,2289,382,4564,8290,2010,1475,114,13,Ball and Seat ,0.40,636,CO2,192.0
100/02-06-078-17W6/00,MURPHY OIL COMPANY LTD.,601833,0,100305,1644,274,4557,8292,2010,1556,111,14,Ball and Seat ,0.40,619,E-SW,354.0
100/11-24-077-15W6/00,OVINTIV CANADA ULC,3655280,80189,689402,10015,1889,6365,8297,2016,3601,190,19,Ball and Seat/Plug and Perf,0.90,3120,SW,959.0
103/04-04-080-17W6/00,OVINTIV CANADA ULC,1783938,26027,323350,4888,886,4730,8297,2018,2194,105,21,Plug and Perf,1.40,3018,SW,474.2
100/10-08-079-18W6/00,SHELL CANADA LIMITED,1318077,3,219682,3611,602,4564,8297,2009,2113,528,4,Plug and Perf,0.50,1040,WB,1277.3
103/06-32-079-17W6/00,OVINTIV CANADA ULC,2558025,34420,460757,7008,1262,4282,8302,2018,1648,92,18,Plug and Perf,1.80,2877,SW,586.8
100/01-34-084-25W6/00,PETRONAS ENERGY CANADA LTD.,455750,789,76747,1245,210,3986,8304,2015,1486,186,8,Plug and Perf,1.00,1520,SW,1417.0
102/15-04-080-17W6/00,OVINTIV CANADA ULC,1113641,27252,212859,3051,583,4262,8306,2018,1764,84,21,Plug and Perf,1.40,2499,SW,422.2
100/04-33-081-19W6/00,CREW ENERGY INC.,763761,72,127365,2087,348,3543,8306,2011,1311,328,4,Plug and Perf,0.90,1200,SW,1051.1
100/15-31-080-17W6/00,OVINTIV CANADA ULC,1011755,64450,233076,2772,639,4556,8311,2018,2049,48,43,Plug and Perf,2.30,4687,SW,627.5
103/03-03-078-17W6/00,MURPHY OIL COMPANY LTD.,1206480,0,201080,3305,551,4605,8314,2014,1697,121,14,Ball and Seat ,0.80,1414,SW,142.0
103/09-09-080-17W6/00,OVINTIV CANADA ULC,822147,13284,150308,2253,412,5138,8314,2018,2549,142,18,Plug and Perf,0.80,2050,SW,612.3
102/01-30-080-15W6/00,TOURMALINE OIL CORP.,798016,6,133009,2180,363,4680,8314,2019,2144,47,46,Ball and Seat ,0.80,1804,SW,257.6
102/04-35-084-25W6/00,PETRONAS ENERGY CANADA LTD.,519503,1757,88341,1419,241,4011,8314,2015,1506,167,9,Plug and Perf,1.00,1573,SW,1250.9
107/15-04-080-17W6/00,OVINTIV CANADA ULC,1132457,32945,221688,3103,607,4245,8316,2018,1813,82,22,Plug and Perf,1.40,2445,SW,443.7
103/01-17-078-16W6/00,OVINTIV CANADA ULC,3002703,0,500451,8227,1371,5443,8318,2017,2838,77,37,Ball and Seat/Plug and Perf,1.10,3182,SW,519.4
100/04-01-081-18W6/00,OVINTIV CANADA ULC,913424,59056,211294,2496,577,4657,8318,2019,2358,52,45,Plug and Perf,2.60,6193,SW,615.5
105/13-04-080-17W6/00,OVINTIV CANADA ULC,527350,19017,106909,1445,293,4842,8318,2018,2340,138,17,Plug and Perf,0.80,1749,SW,424.9
102/13-28-080-21W6/00,STRATHCONA RESOURCES LTD.,1800038,0,300006,4932,822,3718,8321,2014,1206,48,25,Ball and Seat ,1.50,1768,SW,439.6
102/02-30-077-15W6/00,OVINTIV CANADA ULC,1328096,1008,222358,3639,609,4290,8321,2008,1742,174,10,Plug and Perf,0.60,1020,WB,204.2
102/04-25-079-17W6/00,OVINTIV CANADA ULC,1067488,5187,183102,2925,502,3957,8321,2010,1458,146,10,Coil Tubing Jet Cut,0.70,1006,WB,130.4
100/03-06-078-17W6/00,MURPHY OIL COMPANY LTD.,749356,0,124893,2047,341,4660,8321,2010,1582,132,12,Ball and Seat ,0.40,571,CO2,191.9
104/01-07-080-15W6/00,TOURMALINE OIL CORP.,1015738,373,169663,2783,465,3763,8326,2017,1364,49,28,Ball and Seat ,1.10,1507,SW,302.4
102/16-02-084-25W6/00,PETRONAS ENERGY CANADA LTD.,242612,183,40618,665,111,4014,8326,2014,1567,174,9,Ball and Seat ,0.70,1069,SW,1129.7
102/12-17-080-17W6/00,OVINTIV CANADA ULC,1841942,34737,341728,5046,936,3927,8330,2018,1483,99,15,Plug and Perf,1.60,2361,SW,592.1
102/15-02-081-16W6/00,ARC RESOURCES LTD.,1882787,25973,339770,5158,931,3677,8333,2014,1318,66,20,Ball and Seat ,1.00,1260,SW,361.5
103/09-28-080-16W6/00,ARC RESOURCES LTD.,491315,0,81886,1346,224,3569,8335,2013,1426,89,16,Plug and Perf,0.60,872,SW,277.3
100/16-35-080-18W6/00,OVINTIV CANADA ULC,1077348,27320,206878,2944,565,4221,8338,2019,1821,114,16,Plug and Perf,1.70,3170,SW,636.4
100/13-05-080-17W6/00,OVINTIV CANADA ULC,3233880,50184,589164,8860,1614,4134,8340,2018,1695,94,18,Plug and Perf,3.00,5076,SW,863.8
100/04-16-078-16W6/00,OVINTIV CANADA ULC,2515894,133,419449,6893,1149,5527,8340,2017,3005,77,39,Ball and Seat/Plug and Perf,1.10,3314,SW,533.2
103/11-32-079-17W6/00,OVINTIV CANADA ULC,2463614,27472,438074,6750,1200,4707,8340,2018,2236,90,25,Plug and Perf,1.80,3906,SW,582.0
106/15-04-080-17W6/00,OVINTIV CANADA ULC,829404,46187,184421,2272,505,4246,8342,2018,1621,81,20,Plug and Perf,1.40,2312,SW,529.6
100/01-19-080-17W6/00,OVINTIV CANADA ULC,1962238,47114,374153,5376,1025,4216,8345,2018,1900,95,20,Plug and Perf,1.70,3162,SW,587.3
100/01-03-081-16W6/00,ARC RESOURCES LTD.,1003110,9860,177045,2748,485,3169,8345,2008,1039,148,7,Plug and Perf,0.80,875,CO2,140.4
100/10-17-082-20W6/00,CREW ENERGY INC.,352052,2932,61607,965,169,3170,8345,2010,960,192,5,Plug and Perf,0.60,600,SW,656.8
102/04-02-077-17W6/00,TOURMALINE OIL CORP.,1238824,0,206471,3385,564,4269,8350,2019,1110,36,31,Ball and Seat ,1.20,1336,SW,260.1
